ID	FluxPsiDiff	NumIsoform	Type	RegP	FluxPsiG1	FluxPsiG2	TotalCountG1	TotalCountG2
ASM#10980	0.0030733561913334206	3	NA	0.734920113752302	0.95705078136	0.9601241375513334	170.66666666666666	259.3333333333333
ASM#10981	0.019830495812666715	7	NA	0.37039380740345	0.7989392304056667	0.8187697262183334	170.66666666666666	259.3333333333333
ASM#10982	0.008982111698700009	8	NA	0.741202408916584	0.9427947863513334	0.95177689805	91.66666666666667	277.6666666666667
ASM#10983	0.02310934680166666	3	NA	0.42916911108898	0.7305614657209999	0.7218595954446666	48.333333333333336	43.333333333333336
ASM#10984	NA	2	SE	NA	NA	NA	0.3333333333333333	5.333333333333333
ASM#10985	NA	2	SE	NA	NA	NA	0.3333333333333333	5.333333333333333
ASM#10986	0.2675070028013333	108	NA	0.259906701911285	0.643826761474	0.8202160493826667	14.666666666666666	22.333333333333332
ASM#10987	0.134892064268	14	NA	0.00624998799693425	0.37980188477533333	0.5121284863406667	245.33333333333334	508.0
ASM#10988	0.07819006667600001	107	NA	0.000348699639122647	0.609500233167	0.6418593299566666	217.66666666666666	673.0
ASM#10989	0.070227038184	28	NA	0.399493389485907	0.5070261437906667	0.5753353973166667	18.666666666666668	18.666666666666668
ASM#10990	NA	2	NA	NA	NA	NA	7.666666666666667	7.0
ASM#10991	0.00222311146681	2	NA	0.183666669414989	0.9977768885333335	1.0	295.6666666666667	305.0
ASM#10992	0.03492403749466677	2	NA	0.057370200255571	0.9271918301766666	0.9621158676713334	73.0	79.33333333333333
ASM#10993	NA	2	NA	NA	NA	NA	3.3333333333333335	6.666666666666667
ASM#10994	0.06330766812366662	8	NA	0.0460215101304397	0.7880727581063334	0.7247650899826668	138.33333333333334	184.66666666666666
ASM#10995	0.014045413990666666	120	NA	0.389747725070028	0.4300711653326667	0.43224955842966667	242.33333333333334	194.66666666666666
ASM#10996	0.1000933706816668	33	NA	0.720925566489131	0.6745098039216666	0.7746031746033334	12.0	16.666666666666668
ASM#10997	NA	16	NA	NA	NA	NA	3.3333333333333335	6.333333333333333
ASM#10998	0.07030947775616665	5	NA	0.157048438369599	0.895767195767	0.8445053370586667	35.333333333333336	45.333333333333336
ASM#10999	NA	255	NA	NA	NA	NA	1.3333333333333333	6.666666666666667
