ASMID	Match	SE	A3SS	A5SS	MXE	SEFDR5	A3SSFDR5	A5SSFDR5	MXEFDR5	Pmin
ASM#9845	MJ_3_Junction_91759_Junction_91761_5.71E-2,MJ_5_Junction_91758_Junction_91759_3.73E-1,MJ_3_Junction_91759_Junction_91761_1.23E-1,MJ_5_Junction_91758_Junction_91759_4.32E-1	4	0	0	0	0	0	0	0	0.0571
ASM#9846	MJ_5_Junction_91770_Junction_91771_9.80E-2,MJ_3_Junction_91767_Junction_91769_Junction_91771_Junction_91772_Junction_91773_5.48E-2,MJ_3_Junction_91767_Junction_91769_Junction_91771_Junction_91772_Junction_91773_4.13E-1,MJ_intronretentionright-Junction_91775_5.56E-2,MJ_3_Junction_91766_Junction_91768_Junction_91770_4.96E-2,MJ_3_Junction_91766_Junction_91768_Junction_91770_3.93E-2,MJ_5_Junction_91768_Junction_91769_3.48E-2,MJ_5_Junction_91766_Junction_91767_2.62E-1,MJ_5_Junction_91768_Junction_91769_3.04E-2,MJ_3_Junction_91767_Junction_91769_Junction_91771_Junction_91772_Junction_91773_8.63E-2,MJ_5_Junction_91766_Junction_91767_2.11E-1,MJ_3_Junction_91767_Junction_91769_Junction_91771_Junction_91772_Junction_91773_2.00E-2,MJ_5_Junction_91770_Junction_91771_6.77E-2,MJ_intronretentionleft-Junction_91775_6.75E-2,MJ_3_Junction_91766_Junction_91768_Junction_91770_9.23E-2,MJ_3_Junction_91767_Junction_91769_Junction_91771_Junction_91772_Junction_91773_4.60E-2	16	0	0	0	0	0	0	0	0.02
ASM#9847	MJ_3_Junction_91779_Junction_91780_1.01E-1,MJ_intronretentionleft-Junction_91782_1.24E-1,MJ_5_Junction_91778_Junction_91779_6.63E-2,MJ_5_Junction_91782_Junction_91783_2.57E-1,MJ_intronretentionright-Junction_91782_4.26E-2,MJ_intronretentionright-Junction_91783_4.87E-1,MJ_intronretentionright-Junction_91778_1.21E-1,MJ_3_Junction_91781_Junction_91782_9.43E-2,MJ_intronretentionleft-Junction_91780_1.65E-1,MJ_5_Junction_91778_Junction_91779_5.49E-2,MJ_5_Junction_91782_Junction_91783_9.08E-2,MJ_intronretentionleft-Junction_91779_2.35E-2,MJ_3_Junction_91781_Junction_91782_5.33E-2,MJ_intronretentionleft-Junction_91783_7.28E-1,MJ_intronretentionright-Junction_91777_3.70E-2,MJ_intronretentionright-Junction_91779_3.88E-2,MJ_intronretentionright-Junction_91780_1.21E-1,MJ_intronretentionleft-Junction_91778_9.50E-2,MJ_3_Junction_91779_Junction_91780_1.19E-1,MJ_intronretentionleft-Junction_91777_3.70E-2	20	0	0	0	0	0	0	0	0.0235
ASM#9848	NA	0	0	0	0	0	0	0	0	1
ASM#9849	NA	0	0	0	0	0	0	0	0	1
ASM#9850	MJ_5_Junction_92040_Junction_92041_4.99E-1,MJ_5_Junction_92040_Junction_92041_3.48E-1,MJ_3_Junction_92041_Junction_92043_1.29E+0,MJ_3_Junction_92041_Junction_92043_1.01E+0	4	0	0	0	0	0	0	0	0.348
ASM#9851	MJ_5_Junction_92075_Junction_92077_Junction_92079_3.64E-1,MJ_3_Junction_92050_Junction_92060_1.99E-1,MJ_5_Junction_92055_Junction_92056_9.02E-2,MJ_5_Junction_92049_Junction_92050_9.95E-2,MJ_3_Junction_92075_Junction_92080_2.86E-1,MJ_intronretentionleft-Junction_92068_5.57E-2,MJ_3_Junction_92075_Junction_92080_3.68E-1,MJ_intronretentionleft-Junction_92070_1.23E-1,MJ_intronretentionright-Junction_92070_9.12E-2,MJ_intronretentionright-Junction_92068_7.63E-2,MJ_3_Junction_92050_Junction_92060_6.64E-2,MJ_3_Junction_92072_Junction_92073_2.37E-1,MJ_3_Junction_92056_Junction_92058_8.33E-2,MJ_3_Junction_92072_Junction_92073_6.23E-1,MJ_5_Junction_92075_Junction_92077_Junction_92079_1.01E-1,MJ_5_Junction_92075_Junction_92077_Junction_92079_1.57E-1,MJ_3_Junction_92056_Junction_92058_1.01E-1,MJ_5_Junction_92049_Junction_92050_2.44E-1,MJ_5_Junction_92055_Junction_92056_1.08E-1	19	0	0	0	0	0	0	0	0.0557
ASM#9852	NA	0	0	0	0	0	0	0	0	1
ASM#9853	MJ_intronretentionleft-Junction_92101_5.63E-2,MJ_intronretentionright-Junction_92101_1.41E-1,MJ_5_Junction_92101_Junction_92102_2.74E-2,MJ_intronretentionleft-Junction_92102_2.43E-2,MJ_3_Junction_92105_Junction_92106_3.36E-2,MJ_intronretentionleft-Junction_92104_7.37E-2,MJ_intronretentionright-Junction_92107_6.33E-2,MJ_5_Junction_92104_Junction_92105_2.48E-2,MJ_intronretentionright-Junction_92102_5.83E-2,MJ_intronretentionleft-Junction_92107_1.85E-2,MJ_5_Junction_92104_Junction_92105_2.17E-2,MJ_intronretentionleft-Junction_92105_8.28E-2,MJ_intronretentionright-Junction_92105_3.36E-2,MJ_3_Junction_92105_Junction_92106_3.69E-2,MJ_5_Junction_92101_Junction_92102_3.44E-2,MJ_intronretentionshort-Junction_92106_8.30E-2,MJ_intronretentionright-Junction_92104_3.05E-1	17	0	0	0	0	0	0	0	0.0185
ASM#9854	MJ_5_Junction_92113_Junction_92114_5.22E-2,MJ_5_Junction_92113_Junction_92114_1.34E-1	2	0	0	0	0	0	0	0	0.0522
ASM#9855	NA	0	0	0	0	0	0	0	0	1
ASM#9856	NA	0	0	0	0	0	0	0	0	1
ASM#9857	NA	0	0	0	0	0	0	0	0	1
ASM#9858	MJ_5_Junction_92166_Junction_92167_1.19E-1,MJ_5_Junction_92166_Junction_92167_1.39E-1	2	0	0	0	0	0	0	0	0.119
ASM#9859	MJ_5_Junction_92222_Junction_92223_1.74E-1,MJ_3_Junction_92211_Junction_92214_1.77E-1,MJ_5_Junction_92203_Junction_92204_1.64E-1,MJ_5_Junction_92203_Junction_92204_2.77E-1,MJ_3_Junction_92204_Junction_92205_4.70E-1,MJ_3_Junction_92204_Junction_92205_6.63E-1,MJ_5_Junction_92210_Junction_92211_4.53E-1,MJ_5_Junction_92210_Junction_92211_3.92E-1,MJ_5_Junction_92222_Junction_92223_1.51E-1	9	0	0	0	0	0	0	0	0.151
ASM#9860	NA	0	0	0	0	0	0	0	0	1
ASM#9861	MJ_5_Junction_92280_Junction_92281_2.65E-2	1	0	0	0	0	0	0	0	0.0265
ASM#9862	MJ_5_Junction_92283_Junction_92284_4.67E-2,MJ_intronretentionleft-Junction_92294_1.09E-1,MJ_intronretentionleft-Junction_92283_1.42E-1,MJ_intronretentionright-Junction_92286_2.01E-1,MJ_intronretentionleft-Junction_92285_2.25E-2,MJ_intronretentionright-Junction_92285_1.77E-1,MJ_5_Junction_92296_Junction_92298_6.58E-2,MJ_3_Junction_92285_Junction_92294_1.83E-2,MJ_5_Junction_92283_Junction_92284_4.55E-2,MJ_intronretentionright-Junction_92283_1.01E-1,MJ_3_Junction_92285_Junction_92294_1.99E-2,MJ_intronretentionleft-Junction_92286_1.76E-1,MJ_5_Junction_92296_Junction_92298_6.81E-2,MJ_intronretentionright-Junction_92294_1.59E-1,MJ_3_Junction_92284_Junction_92288_5.96E-2,MJ_3_Junction_92284_Junction_92288_6.08E-2	16	0	0	0	0	0	0	0	0.0183
ASM#9863	MJ_5_Junction_92307_Junction_92308_Junction_92309_Junction_92311_2.03E-1,MJ_3_Junction_92309_Junction_92314_7.91E-2,MJ_5_Junction_92307_Junction_92308_Junction_92309_Junction_92311_4.40E-2,MJ_intronretentionleft-Junction_92305_1.89E-2,MJ_intronretentionright-Junction_92305_1.92E-2,MJ_5_Junction_92307_Junction_92308_Junction_92309_Junction_92311_1.18E-1,MJ_3_Junction_92311_Junction_92313_Junction_92315_Junction_92317_6.03E-2,MJ_5_Junction_92307_Junction_92308_Junction_92309_Junction_92311_3.75E-2,MJ_3_Junction_92308_Junction_92312_1.26E-1	9	0	0	0	0	0	0	0	0.0189
ASM#9864	NA	0	0	0	0	0	0	0	0	1
ASM#9865	NA	0	0	0	0	0	0	0	0	1
ASM#9866	MJ_5_Junction_92420_Junction_92421_6.41E-2,MJ_5_Junction_92420_Junction_92421_6.28E-2	2	0	0	0	0	0	0	0	0.0628
ASM#9867	MJ_3_Junction_92423_Junction_92424_1.65E-1	1	0	0	0	0	0	0	0	0.165
ASM#9868	MJ_3_Junction_92441_Junction_92443_6.37E-2,MJ_3_Junction_92440_Junction_92442_9.23E-2,MJ_5_Junction_92442_Junction_92443_1.75E-1,MJ_3_Junction_92440_Junction_92442_9.04E-2,MJ_3_Junction_92437_Junction_92438_1.21E-1,MJ_5_Junction_92448_Junction_92449_6.15E-1,MJ_5_Junction_92440_Junction_92441_1.50E-1,MJ_5_Junction_92440_Junction_92441_1.63E-1,MJ_5_Junction_92448_Junction_92449_9.02E-1,MJ_5_Junction_92445_Junction_92446_4.74E-2,MJ_5_Junction_92445_Junction_92446_5.84E-2,MJ_3_Junction_92441_Junction_92443_8.01E-2,MJ_3_Junction_92437_Junction_92438_1.09E-1,MJ_5_Junction_92442_Junction_92443_1.60E-1	14	0	0	0	0	0	0	0	0.0474
ASM#9869	NA	0	0	0	0	0	0	0	0	1
ASM#9870	NA	0	0	0	0	0	0	0	0	1
ASM#9871	NA	0	0	0	0	0	0	0	0	1
ASM#9872	MJ_3_Junction_92626_Junction_92627_1.16E-1,MJ_5_Junction_92625_Junction_92626_7.33E-2,MJ_5_Junction_92625_Junction_92626_8.29E-2,MJ_3_Junction_92626_Junction_92627_1.07E-1	4	0	0	0	0	0	0	0	0.0733
ASM#9873	MJ_intronretentionleft-Junction_92718_1.07E-1,MJ_intronretentionright-Junction_92718_5.01E-2	2	0	0	0	0	0	0	0	0.0501
ASM#9874	NA	0	0	0	0	0	0	0	0	1
ASM#9875	MJ_3_Junction_92729_Junction_92742_2.62E-1,MJ_5_Junction_92732_Junction_92733_Junction_92735_Junction_92737_9.02E-2,MJ_5_Junction_92732_Junction_92733_Junction_92735_Junction_92737_1.43E-1,MJ_3_Junction_92737_Junction_92741_1.86E-1,MJ_intronretentionleft-Junction_92728_4.64E-2,MJ_5_Junction_92754_Junction_92755_5.88E-1,MJ_5_Junction_92732_Junction_92733_Junction_92735_Junction_92737_1.64E-1,MJ_intronretentionright-Junction_92754_2.00E-1,MJ_intronretentionleft-Junction_92730_2.03E-1,MJ_5_Junction_92728_Junction_92729_1.40E-1,MJ_intronretentionright-Junction_92730_2.22E-1,MJ_3_Junction_92737_Junction_92741_2.60E-1,MJ_intronretentionright-Junction_92728_5.50E-2,MJ_5_Junction_92732_Junction_92733_Junction_92735_Junction_92737_1.83E-1,MJ_3_Junction_92728_Junction_92730_6.76E-2,MJ_5_Junction_92743_Junction_92745_7.17E-1,MJ_3_Junction_92728_Junction_92730_1.31E-1,MJ_5_Junction_92728_Junction_92729_2.30E-1,MJ_intronretentionleft-Junction_92754_3.60E-1,MJ_5_Junction_92754_Junction_92755_5.01E-1,MJ_3_Junction_92729_Junction_92742_3.69E-1,MJ_5_Junction_92743_Junction_92745_5.41E-1	22	0	0	0	0	0	0	0	0.0464
ASM#9876	NA	0	0	0	0	0	0	0	0	1
ASM#9877	MJ_3_Junction_92793_Junction_92798_1.12E-1,MJ_5_Junction_92802_Junction_92803_4.55E-2,MJ_3_Junction_92782_Junction_92783_1.45E-1,MJ_5_Junction_92792_Junction_92793_1.47E-1,MJ_3_Junction_92782_Junction_92783_1.36E-1,MJ_5_Junction_92792_Junction_92793_1.26E-1,MJ_3_Junction_92779_Junction_92780_6.25E-2,MJ_5_Junction_92778_Junction_92779_1.02E-1,MJ_5_Junction_92802_Junction_92803_3.56E-2,MJ_3_Junction_92793_Junction_92798_9.11E-2,MJ_3_Junction_92779_Junction_92780_8.14E-2,MJ_5_Junction_92778_Junction_92779_1.20E-1	12	0	0	0	0	0	0	0	0.0356
ASM#9878	MJ_3_Junction_92818_Junction_92819_3.79E-1,MJ_3_Junction_92818_Junction_92819_4.20E-1	2	0	0	0	0	0	0	0	0.379
ASM#9879	MJ_5_Junction_92825_Junction_92826_4.74E-2,MJ_5_Junction_92825_Junction_92826_8.64E-2	2	0	0	0	0	0	0	0	0.0474
ASM#9880	MJ_5_Junction_92831_Junction_92832_4.07E-2,MJ_5_Junction_92831_Junction_92832_3.60E-2	2	0	0	0	0	0	0	0	0.036
ASM#9881	MJ_5_Junction_92849_Junction_92850_1.71E-1,MJ_3_Junction_92834_Junction_92836_1.09E-1,MJ_3_Junction_92833_Junction_92835_4.81E-1,MJ_5_Junction_92833_Junction_92834_5.02E-2,MJ_5_Junction_92857_Junction_92858_Junction_92859_2.41E-1,MJ_5_Junction_92849_Junction_92850_1.56E-1,MJ_3_Junction_92834_Junction_92836_5.98E-2,MJ_5_Junction_92857_Junction_92858_Junction_92859_4.24E-2,MJ_3_Junction_92859_Junction_92861_9.08E-2,MJ_5_Junction_92833_Junction_92834_9.58E-2,MJ_3_Junction_92846_Junction_92847_8.42E-2,MJ_3_Junction_92859_Junction_92861_9.10E-2,MJ_3_Junction_92846_Junction_92847_1.08E-1,MJ_5_Junction_92857_Junction_92858_Junction_92859_2.70E-2,MJ_3_Junction_92833_Junction_92835_5.92E-1	15	0	0	0	0	0	0	0	0.027
ASM#9882	NA	0	0	0	0	0	0	0	0	1
ASM#9883	MJ_5_Junction_92896_Junction_92897_7.15E-2,MJ_5_Junction_92896_Junction_92897_6.04E-2	2	0	0	0	0	0	0	0	0.0604
ASM#9884	MJ_5_Junction_92919_Junction_92920_1.80E-1,MJ_intronretentionright-Junction_92927_6.56E-2,MJ_intronretentionright-Junction_92929_5.28E-1,MJ_3_Junction_92920_Junction_92921_2.90E-1,MJ_intronretentionleft-Junction_92929_3.91E-1,MJ_intronretentionleft-Junction_92927_1.01E-1,MJ_5_Junction_92919_Junction_92920_1.92E-1,MJ_3_Junction_92920_Junction_92921_2.84E-1	8	0	0	0	0	0	0	0	0.0656
ASM#9885	NA	0	0	0	0	0	0	0	0	1
ASM#9886	MJ_3_Junction_92933_Junction_92934_Junction_92935_Junction_92936_2.81E-2,MJ_3_Junction_92933_Junction_92934_Junction_92935_Junction_92936_7.94E-2,MJ_3_Junction_92933_Junction_92934_Junction_92935_Junction_92936_3.87E-2,MJ_3_Junction_92933_Junction_92934_Junction_92935_Junction_92936_1.00E-1	4	0	0	0	0	0	0	0	0.0281
ASM#9887	MJ_3_Junction_92949_Junction_92950_6.46E-2,MJ_intronretentionleft-Junction_92942_2.80E-2,MJ_intronretentionleft-Junction_92940_1.73E-1,MJ_intronretentionright-Junction_92942_1.77E-2,MJ_3_Junction_92937_Junction_92938_1.83E-1,MJ_intronretentionright-Junction_92940_2.15E-2	6	0	0	0	0	0	0	0	0.0177
ASM#9888	MJ_5_Junction_171655_Junction_171656_9.69E-2,MJ_5_Junction_171655_Junction_171656_9.00E-2,MJ_3_Junction_171656_Junction_171657_1.14E-1	3	0	0	0	0	0	0	0	0.09
ASM#9889	NA	0	0	0	0	0	0	0	0	1
ASM#9890	NA	0	0	0	0	0	0	0	0	1
ASM#9891	MJ_3_Junction_92990_Junction_92992_2.95E-1,MJ_5_Junction_92989_Junction_92990_2.76E-1,MJ_5_Junction_92989_Junction_92990_2.40E-1,MJ_3_Junction_92990_Junction_92992_2.59E-1	4	0	0	0	0	0	0	0	0.24
ASM#9892	MJ_intronretentionleft-Junction_93023_1.09E-2,MJ_3_Junction_93019_Junction_93020_3.98E-1,MJ_intronretentionright-Junction_93019_1.26E-1,MJ_3_Junction_93017_Junction_93018_1.95E-1,MJ_intronretentionleft-Junction_93016_2.56E-1,MJ_3_Junction_93019_Junction_93020_3.58E-1,MJ_3_Junction_93017_Junction_93018_1.97E-1,MJ_intronretentionleft-Junction_93019_1.66E-1,MJ_intronretentionright-Junction_93012_7.88E-3,MJ_5_Junction_93021_Junction_93022_Junction_93023_Junction_93024_2.85E-2,MJ_5_Junction_93016_Junction_93017_1.95E-1,MJ_5_Junction_93016_Junction_93017_1.93E-1,MJ_intronretentionright-Junction_93021_8.23E-2,MJ_intronretentionleft-Junction_93022_7.34E-2,MJ_5_Junction_93021_Junction_93022_Junction_93023_Junction_93024_4.01E-2,MJ_5_Junction_93021_Junction_93022_Junction_93023_Junction_93024_7.05E-2,MJ_intronretentionright-Junction_93023_2.61E-2,MJ_intronretentionleft-Junction_93012_1.01E-2,MJ_5_Junction_93021_Junction_93022_Junction_93023_Junction_93024_1.23E-1,MJ_intronretentionright-Junction_93022_1.47E-1,MJ_intronretentionright-Junction_93016_2.60E-1,MJ_intronretentionshort-Junction_93020_9.59E-2,MJ_intronretentionleft-Junction_93021_3.12E-2	23	0	0	0	0	0	0	0	0.00788
ASM#9893	NA	0	0	0	0	0	0	0	0	1
ASM#9894	NA	0	0	0	0	0	0	0	0	1
ASM#9895	MJ_5_Junction_93042_Junction_93043_Junction_93044_1.16E-1,MJ_5_Junction_93042_Junction_93043_Junction_93044_9.58E-2,MJ_5_Junction_93042_Junction_93043_Junction_93044_1.56E-1	3	0	0	0	0	0	0	0	0.0958
ASM#9896	MJ_intronretentionleft-Junction_93095_5.66E-2,MJ_5_Junction_93091_Junction_93095_9.50E-2,MJ_5_Junction_93091_Junction_93095_1.03E-1,MJ_intronretentionright-Junction_93095_3.22E-2,MJ_intronretentionright-Junction_93091_9.26E-2,MJ_intronretentionleft-Junction_93091_1.10E-1	6	0	0	0	0	0	0	0	0.0322
ASM#9897	MJ_intronretentionleft-Junction_93105_5.50E-2,MJ_intronretentionright-Junction_93105_6.79E-2,MJ_5_Junction_93099_Junction_93100_1.20E-1,MJ_5_Junction_93099_Junction_93100_1.42E-1	4	0	0	0	0	0	0	0	0.055
ASM#9898	MJ_3_Junction_93109_Junction_93112_3.90E-2,MJ_3_Junction_93110_Junction_93113_3.62E-1,MJ_5_Junction_93109_Junction_93110_Junction_93111_1.01E-1,MJ_intronretentionleft-Junction_93111_1.51E-1,MJ_3_Junction_93110_Junction_93113_1.26E-1,MJ_5_Junction_93113_Junction_93114_1.78E-1,MJ_3_Junction_93109_Junction_93112_3.31E-2,MJ_5_Junction_93109_Junction_93110_Junction_93111_8.22E-2,MJ_5_Junction_93109_Junction_93110_Junction_93111_3.61E-1,MJ_intronretentionright-Junction_93111_7.28E-2,MJ_3_Junction_93111_Junction_93114_3.85E-1,MJ_intronretentionshort-Junction_93115_1.47E-1,MJ_3_Junction_93111_Junction_93114_3.19E-1,MJ_5_Junction_93113_Junction_93114_9.32E-2	14	0	0	0	0	0	0	0	0.0331
ASM#9899	NA	0	0	0	0	0	0	0	0	1
ASM#9900	MJ_3_Junction_93152_Junction_93153_1.03E-1,MJ_5_Junction_93151_Junction_93152_1.68E-1,MJ_5_Junction_93151_Junction_93152_1.45E-1,MJ_3_Junction_93152_Junction_93153_9.72E-2	4	0	0	0	0	0	0	0	0.0972
ASM#9901	NA	0	0	0	0	0	0	0	0	1
ASM#9902	MJ_intronretentionright-Junction_93195_2.28E-1,MJ_5_Junction_93193_Junction_93195_9.36E-3,MJ_intronretentionright-Junction_93197_2.99E-1,MJ_5_Junction_93196_Junction_93197_4.90E-2,MJ_intronretentionleft-Junction_93195_8.28E-2,MJ_5_Junction_93196_Junction_93197_5.01E-2,MJ_5_Junction_93193_Junction_93195_9.26E-3,MJ_5_Junction_93202_Junction_93203_2.06E-2,MJ_5_Junction_93202_Junction_93203_2.08E-2,MJ_3_Junction_93195_Junction_93199_1.08E-2,MJ_intronretentionleft-Junction_93197_3.73E-2	11	0	0	0	0	0	0	0	0.00926
ASM#9903	MJ_5_Junction_93214_Junction_93215_2.84E-2,MJ_intronretentionright-Junction_93211_4.12E-2,MJ_5_Junction_93214_Junction_93215_2.45E-2,MJ_intronretentionright-Junction_93212_3.25E-2,MJ_3_Junction_93211_Junction_93212_1.52E-2,MJ_intronretentionleft-Junction_93212_9.23E-2,MJ_intronretentionleft-Junction_93211_9.07E-2,MJ_5_Junction_93210_Junction_93211_1.93E-2,MJ_5_Junction_93210_Junction_93211_1.90E-2,MJ_3_Junction_93211_Junction_93212_1.56E-2	10	0	0	0	0	0	0	0	0.0152
ASM#9904	MJ_3_Junction_93228_Junction_93229_4.48E-2,MJ_3_Junction_93228_Junction_93229_5.18E-2	2	0	0	0	0	0	0	0	0.0448
ASM#9905	MJ_3_Junction_93278_Junction_93279_2.08E-1,MJ_intronretentionleft-Junction_93278_1.57E-1,MJ_3_Junction_93278_Junction_93279_1.41E-1,MJ_intronretentionright-Junction_93278_2.80E-1	4	0	0	0	0	0	0	0	0.141
ASM#9906	MJ_intronretentionleft-Junction_93293_1.88E-1,MJ_intronretentionright-Junction_93293_7.72E-2	2	0	0	0	0	0	0	0	0.0772
ASM#9907	MJ_intronretentionleft-Junction_93307_1.40E-1,MJ_5_Junction_93307_Junction_93308_Junction_93310_9.38E-2,MJ_intronretentionleft-Junction_93310_7.04E-2,MJ_5_Junction_93307_Junction_93308_Junction_93310_1.27E-1,MJ_5_Junction_93307_Junction_93308_Junction_93310_7.48E-2,MJ_intronretentionleft-Junction_93308_5.40E-2,MJ_intronretentionright-Junction_93310_4.65E-2,MJ_intronretentionright-Junction_93307_1.57E-1,MJ_intronretentionright-Junction_93308_7.85E-2	9	0	0	0	0	0	0	0	0.0465
ASM#9908	MJ_5_Junction_93335_Junction_93336_9.84E-2,MJ_5_Junction_93341_Junction_93342_8.01E-2,MJ_intronretentionright-Junction_93338_4.26E-2,MJ_5_Junction_93337_Junction_93338_Junction_93339_2.54E-2,MJ_5_Junction_93335_Junction_93336_1.16E-1,MJ_5_Junction_93341_Junction_93342_7.55E-2,MJ_intronretentionleft-Junction_93338_9.82E-2,MJ_3_Junction_93339_Junction_93340_2.88E-2,MJ_5_Junction_93337_Junction_93338_Junction_93339_1.06E-1,MJ_intronretentionleft-Junction_93338_1.19E-1,MJ_3_Junction_93339_Junction_93340_2.95E-2,MJ_5_Junction_93337_Junction_93338_Junction_93339_2.28E-2	12	0	0	0	0	0	0	0	0.0228
ASM#9909	MJ_intronretentionright-Junction_93356_1.94E-1,MJ_intronretentionleft-Junction_93356_2.33E-1,MJ_intronretentionright-Junction_93357_8.76E-2,MJ_5_Junction_93356_Junction_93357_4.54E-2,MJ_5_Junction_93356_Junction_93357_6.60E-2,MJ_intronretentionleft-Junction_93357_1.56E-1	6	0	0	0	0	0	0	0	0.0454
ASM#9910	NA	0	0	0	0	0	0	0	0	1
ASM#9911	MJ_3_Junction_93389_Junction_93390_1.70E-1,MJ_intronretentionleft-Junction_93391_8.05E-2,MJ_5_Junction_93388_Junction_93389_1.58E-1,MJ_intronretentionright-Junction_93391_2.77E-1,MJ_5_Junction_93392_Junction_93393_2.78E-1,MJ_3_Junction_93389_Junction_93390_9.14E-2,MJ_intronretentionright-Junction_93393_2.58E-1,MJ_intronretentionleft-Junction_93393_8.90E-2,MJ_5_Junction_93392_Junction_93393_1.84E-1,MJ_intronretentionleft-Junction_93389_1.86E-1,MJ_intronretentionright-Junction_93390_4.59E-2,MJ_intronretentionleft-Junction_93390_9.26E-2,MJ_intronretentionright-Junction_93392_9.23E-1,MJ_5_Junction_93388_Junction_93389_8.71E-2,MJ_intronretentionright-Junction_93389_1.24E-1,MJ_intronretentionleft-Junction_93392_3.35E-1	16	0	0	0	0	0	0	0	0.0459
ASM#9912	MJ_intronretentionleft-Junction_93428_4.24E-2,MJ_intronretentionleft-Junction_93422_5.30E-2,MJ_intronretentionright-Junction_93430_9.18E-2,MJ_intronretentionleft-Junction_93421_4.34E-2,MJ_intronretentionright-Junction_93423_7.50E-1,MJ_3_Junction_93421_Junction_93422_4.18E-2,MJ_5_Junction_93429_Junction_93430_8.01E-2,MJ_intronretentionright-Junction_93425_1.87E-1,MJ_intronretentionright-Junction_93421_3.74E-2,MJ_intronretentionright-Junction_93428_3.55E-2,MJ_intronretentionleft-Junction_93430_9.33E-2,MJ_3_Junction_93436_Junction_93437_8.18E-2,MJ_3_Junction_93436_Junction_93437_1.98E-1,MJ_5_Junction_93429_Junction_93430_5.86E-2,MJ_3_Junction_93419_Junction_93420_7.64E-2,MJ_intronretentionleft-Junction_93433_3.89E-2,MJ_intronretentionright-Junction_93422_3.74E-2,MJ_intronretentionleft-Junction_93425_1.85E-2,MJ_intronretentionleft-Junction_93423_3.85E-2,MJ_intronretentionright-Junction_93433_9.54E-2,MJ_intronretentionright-Junction_93421_4.81E-2	21	0	0	0	0	0	0	0	0.0185
ASM#9913	MJ_5_Junction_93513_Junction_93514_2.36E-1,MJ_5_Junction_93513_Junction_93514_1.84E-1,MJ_3_Junction_93514_Junction_93515_1.26E-1,MJ_3_Junction_93514_Junction_93515_1.75E-1	4	0	0	0	0	0	0	0	0.126
ASM#9914	MJ_intronretentionshort-Junction_93539_4.42E-2,MJ_intronretentionleft-Junction_93542_2.33E-2,MJ_intronretentionright-Junction_93538_1.17E-1,MJ_intronretentionleft-Junction_93540_3.21E-2,MJ_5_Junction_93543_Junction_93544_5.56E-2,MJ_3_Junction_93531_Junction_93533_Junction_93535_Junction_93536_Junction_93538_2.16E-2,MJ_intronretentionleft-Junction_93533_1.84E-2,MJ_intronretentionright-Junction_93533_9.06E-2,MJ_intronretentionright-Junction_93542_1.43E-1,MJ_intronretentionleft-Junction_93538_6.53E-2,MJ_3_Junction_93531_Junction_93533_Junction_93535_Junction_93536_Junction_93538_3.52E-2,MJ_intronretentionright-Junction_93540_1.04E-1,MJ_5_Junction_93543_Junction_93544_1.22E-1	13	0	0	0	0	0	0	0	0.0184
ASM#9915	MJ_intronretentionleft-Junction_93561_1.04E-1,MJ_intronretentionright-Junction_93554_9.91E-2,MJ_5_Junction_93547_Junction_93548_Junction_93549_4.30E-2,MJ_intronretentionright-Junction_93549_2.89E-2,MJ_5_Junction_93561_Junction_93562_7.98E-2,MJ_3_Junction_93559_Junction_93560_4.84E-2,MJ_5_Junction_93547_Junction_93548_Junction_93549_2.89E-2,MJ_intronretentionleft-Junction_93554_8.74E-2,MJ_3_Junction_93562_Junction_93563_1.08E-1,MJ_3_Junction_93546_Junction_93549_Junction_93552_Junction_93553_2.96E-2,MJ_3_Junction_93559_Junction_93560_4.62E-2,MJ_intronretentionleft-Junction_93549_5.69E-2,MJ_5_Junction_93551_Junction_93552_7.68E-2,MJ_3_Junction_93546_Junction_93549_Junction_93552_Junction_93553_4.19E-2,MJ_3_Junction_93562_Junction_93563_1.27E-1,MJ_3_Junction_93556_Junction_93557_3.42E-1,MJ_3_Junction_93556_Junction_93557_2.65E-1,MJ_5_Junction_93555_Junction_93556_1.32E-1,MJ_intronretentionleft-Junction_93552_4.50E-2,MJ_5_Junction_93547_Junction_93548_Junction_93549_2.93E-2,MJ_5_Junction_93561_Junction_93562_9.64E-2,MJ_intronretentionright-Junction_93561_1.50E-1,MJ_intronretentionright-Junction_93556_1.58E-1,MJ_5_Junction_93555_Junction_93556_8.04E-2,MJ_intronretentionright-Junction_93562_2.68E-1,MJ_intronretentionright-Junction_93552_3.24E-2,MJ_3_Junction_93546_Junction_93549_Junction_93552_Junction_93553_9.63E-2,MJ_5_Junction_93551_Junction_93552_6.16E-2,MJ_intronretentionright-Junction_93546_7.79E-2,MJ_intronretentionright-Junction_93551_2.25E-1,MJ_5_Junction_93567_Junction_93568_1.53E-2,MJ_intronretentionleft-Junction_93562_1.43E-1,MJ_intronretentionleft-Junction_93551_1.40E-1,MJ_intronretentionleft-Junction_93556_6.03E-2,MJ_intronretentionleft-Junction_93546_1.81E-1,MJ_5_Junction_93567_Junction_93568_1.45E-2	36	0	0	0	0	0	0	0	0.0145
ASM#9916	MJ_3_Junction_93588_Junction_93589_3.51E-2,MJ_3_Junction_93584_Junction_93586_1.98E-2,MJ_3_Junction_93588_Junction_93589_3.73E-2,MJ_3_Junction_93584_Junction_93586_2.06E-2	4	0	0	0	0	0	0	0	0.0198
